Hero,key,Duo,Games,Winrate
Illidan,0,Kharazim,25.0,0.5428571428571428
Illidan,0,Rexxar,2.0,0.5
Illidan,0,Morales,18.0,0.42857142857142855
Illidan,0,Artanis,26.0,0.5
Illidan,0,Cho,2.0,0.5833333333333334
Illidan,0,Gall,2.0,0.5833333333333334
Illidan,0,Lunara,20.0,0.43333333333333335
Illidan,0,Greymane,12.0,0.5909090909090909
Illidan,0,LiMing,38.0,0.3541666666666667
Illidan,0,Xul,10.0,0.45
Illidan,0,Dehaka,5.0,0.6
Illidan,0,Tracer,2.0,0.5
Illidan,0,Chromie,15.0,0.48
Illidan,0,Medivh,5.0,0.5333333333333333
Illidan,0,Guldan,20.0,0.6666666666666666
Illidan,0,Auriel,15.0,0.48
Illidan,0,Alarak,7.0,0.47058823529411764
Illidan,0,Zarya,5.0,0.4666666666666667
Illidan,0,Samuro,1.0,0.45454545454545453
Illidan,0,Varian,25.0,0.4857142857142857
Illidan,0,Ragnaros,9.0,0.5263157894736842
Illidan,0,Zuljin,29.0,0.38461538461538464
Illidan,0,Valeera,7.0,0.47058823529411764
Illidan,0,Lucio,38.0,0.5
Illidan,0,Probius,1.0,0.45454545454545453
Illidan,0,Cassia,22.0,0.40625
Illidan,0,Genji,5.0,0.4666666666666667
Illidan,0,DVa,10.0,0.5
Illidan,0,Malthael,9.0,0.42105263157894735
Illidan,0,Stukov,21.0,0.41935483870967744
Illidan,0,Garrosh,30.0,0.425
Illidan,0,KelThuzad,11.0,0.5238095238095238
Illidan,0,Ana,18.0,0.5
Illidan,0,Junkrat,3.0,0.5384615384615384
Illidan,0,Alexstrasza,13.0,0.5217391304347826
Illidan,0,Hanzo,15.0,0.44
Illidan,0,Blaze,14.0,0.5
Illidan,0,Maiev,2.0,0.5
Illidan,0,Fenix,7.0,0.47058823529411764
Illidan,0,Deckard,12.0,0.5
Illidan,0,Yrel,2.0,0.5833333333333334
Illidan,0,Whitemane,7.0,0.47058823529411764
Illidan,0,Mephisto,6.0,0.5
Illidan,0,MalGanis,9.0,0.5263157894736842
Illidan,0,Orphea,19.0,0.41379310344827586
Illidan,0,Imperius,6.0,0.6875
Illidan,0,Anduin,39.0,0.40816326530612246
Illidan,0,Qhira,8.0,0.5
Illidan,0,Mei,47.0,0.47368421052631576
Illidan,0,Hogger,15.0,0.68
Illidan,0,Deathwing,14.0,0.375
Kerrigan,0,Abathur,7.0,0.47058823529411764
Kerrigan,0,Arthas,16.0,0.5384615384615384
Kerrigan,0,Diablo,35.0,0.4444444444444444
Kerrigan,0,ETC,17.0,0.5185185185185185
Kerrigan,0,Falstad,12.0,0.5
Kerrigan,0,Gazlowe,10.0,0.5
Kerrigan,0,Illidan,5.0,0.5333333333333333
Kerrigan,0,Malfurion,14.0,0.5
Kerrigan,0,Muradin,47.0,0.5087719298245614
Kerrigan,0,Nazeebo,12.0,0.5
Kerrigan,0,Nova,5.0,0.4666666666666667
Kerrigan,0,Raynor,21.0,0.45161290322580644
Kerrigan,0,Hammer,1.0,0.45454545454545453
Kerrigan,0,Sonya,21.0,0.6129032258064516
Kerrigan,0,Stitches,22.0,0.5
Kerrigan,0,Tassadar,45.0,0.5818181818181818
Kerrigan,0,Tyrael,7.0,0.47058823529411764
Kerrigan,0,Tyrande,11.0,0.47619047619047616
Kerrigan,0,Uther,22.0,0.625
Kerrigan,0,Valla,14.0,0.5
Kerrigan,0,Zeratul,1.0,0.5454545454545454
Kerrigan,0,Tychus,26.0,0.6666666666666666
Kerrigan,0,Brightwing,38.0,0.5
Kerrigan,0,LiLi,17.0,0.5185185185185185
Kerrigan,0,Murky,1.0,0.5454545454545454
Kerrigan,0,Zagara,6.0,0.5625
Kerrigan,0,Rehgar,28.0,0.5263157894736842
Kerrigan,0,Chen,6.0,0.375
Kerrigan,0,Anubarak,20.0,0.6333333333333333
Kerrigan,0,Azmodan,15.0,0.32
Kerrigan,0,Jaina,10.0,0.45
Kerrigan,0,Thrall,7.0,0.47058823529411764
Kerrigan,0,Vikings,4.0,0.5
Kerrigan,0,Sylvanas,12.0,0.5909090909090909
Kerrigan,0,Kaelthas,33.0,0.5116279069767442
Kerrigan,0,Johanna,33.0,0.5116279069767442
Kerrigan,0,Butcher,3.0,0.5384615384615384
Kerrigan,0,Leoric,5.0,0.6
Kerrigan,0,Kharazim,9.0,0.42105263157894735
Kerrigan,0,Rexxar,3.0,0.5384615384615384
Kerrigan,0,Morales,9.0,0.5263157894736842
Kerrigan,0,Artanis,24.0,0.2647058823529412
Kerrigan,0,Cho,0.0,0.5
Kerrigan,0,Gall,0.0,0.5
Kerrigan,0,Lunara,9.0,0.5263157894736842
Kerrigan,0,Greymane,10.0,0.65
Kerrigan,0,LiMing,24.0,0.4411764705882353
Kerrigan,0,Xul,12.0,0.6363636363636364
Kerrigan,0,Dehaka,7.0,0.47058823529411764
Kerrigan,0,Tracer,4.0,0.5
Kerrigan,0,Chromie,12.0,0.5
Kerrigan,0,Medivh,2.0,0.5
Kerrigan,0,Guldan,15.0,0.6
Kerrigan,0,Auriel,9.0,0.5263157894736842
Kerrigan,0,Alarak,4.0,0.5
Kerrigan,0,Zarya,8.0,0.3333333333333333
Kerrigan,0,Samuro,1.0,0.5454545454545454
Kerrigan,0,Varian,18.0,0.5357142857142857
Kerrigan,0,Ragnaros,20.0,0.6333333333333333
Kerrigan,0,Zuljin,27.0,0.6216216216216216
Kerrigan,0,Valeera,5.0,0.5333333333333333
Kerrigan,0,Lucio,19.0,0.3793103448275862
Kerrigan,0,Probius,1.0,0.5454545454545454
Kerrigan,0,Cassia,10.0,0.7
Kerrigan,0,Genji,3.0,0.38461538461538464
Kerrigan,0,DVa,15.0,0.6
Kerrigan,0,Malthael,4.0,0.5714285714285714
Kerrigan,0,Stukov,26.0,0.5
Kerrigan,0,Garrosh,27.0,0.4594594594594595
Kerrigan,0,KelThuzad,6.0,0.375
Kerrigan,0,Ana,26.0,0.6111111111111112
Kerrigan,0,Junkrat,6.0,0.375
Kerrigan,0,Alexstrasza,6.0,0.375
Kerrigan,0,Hanzo,7.0,0.47058823529411764
Kerrigan,0,Blaze,10.0,0.45
Kerrigan,0,Maiev,1.0,0.5454545454545454
Kerrigan,0,Fenix,10.0,0.5
Kerrigan,0,Deckard,13.0,0.5652173913043478
Kerrigan,0,Yrel,2.0,0.4166666666666667
Kerrigan,0,Whitemane,10.0,0.7
Kerrigan,0,Mephisto,4.0,0.5
Kerrigan,0,MalGanis,8.0,0.5
Kerrigan,0,Orphea,13.0,0.5217391304347826
Kerrigan,0,Imperius,17.0,0.4074074074074074
Kerrigan,0,Anduin,35.0,0.4444444444444444
Kerrigan,0,Qhira,3.0,0.38461538461538464
Kerrigan,0,Mei,20.0,0.7333333333333333
Kerrigan,0,Hogger,7.0,0.47058823529411764
Kerrigan,0,Deathwing,6.0,0.5
Malfurion,0,Abathur,22.0,0.40625
Malfurion,0,Arthas,32.0,0.4523809523809524
Malfurion,0,Diablo,108.0,0.4576271186440678
Malfurion,0,ETC,73.0,0.3493975903614458
Malfurion,0,Falstad,46.0,0.44642857142857145
Malfurion,0,Gazlowe,48.0,0.5344827586206896
Malfurion,0,Illidan,17.0,0.5185185185185185
Malfurion,0,Kerrigan,13.0,0.4782608695652174
Malfurion,0,Muradin,91.0,0.45544554455445546
Malfurion,0,Nazeebo,46.0,0.44642857142857145
Malfurion,0,Nova,19.0,0.4827586206896552
Malfurion,0,Raynor,73.0,0.46987951807228917
Malfurion,0,Hammer,3.0,0.5384615384615384
Malfurion,0,Sonya,61.0,0.4225352112676056
Malfurion,0,Stitches,48.0,0.4482758620689655
Malfurion,0,Tassadar,94.0,0.4519230769230769
Malfurion,0,Tyrael,13.0,0.5652173913043478
Malfurion,0,Tyrande,1.0,0.45454545454545453
Malfurion,0,Uther,5.0,0.6
Malfurion,0,Valla,52.0,0.41935483870967744
Malfurion,0,Zeratul,16.0,0.46153846153846156
Malfurion,0,Tychus,67.0,0.5064935064935064
Malfurion,0,Brightwing,1.0,0.5454545454545454
Malfurion,0,LiLi,0.0,0.5
Malfurion,0,Murky,12.0,0.5909090909090909
Malfurion,0,Zagara,18.0,0.5
Malfurion,0,Rehgar,1.0,0.45454545454545453
Malfurion,0,Chen,16.0,0.5384615384615384
Malfurion,0,Anubarak,42.0,0.5576923076923077
Malfurion,0,Azmodan,28.0,0.4473684210526316
Malfurion,0,Jaina,56.0,0.5454545454545454
Malfurion,0,Thrall,44.0,0.46296296296296297
Malfurion,0,Vikings,14.0,0.5
Malfurion,0,Sylvanas,65.0,0.48
Malfurion,0,Kaelthas,63.0,0.410958904109589
Malfurion,0,Johanna,55.0,0.4307692307692308
Malfurion,0,Butcher,18.0,0.5357142857142857
Malfurion,0,Leoric,31.0,0.4878048780487805
Malfurion,0,Kharazim,3.0,0.38461538461538464
Malfurion,0,Rexxar,10.0,0.5
Malfurion,0,Morales,0.0,0.5
Malfurion,0,Artanis,69.0,0.4936708860759494
Malfurion,0,Cho,1.0,0.45454545454545453
Malfurion,0,Gall,1.0,0.45454545454545453
Malfurion,0,Lunara,35.0,0.4888888888888889
Malfurion,0,Greymane,41.0,0.49019607843137253
Malfurion,0,LiMing,92.0,0.46078431372549017
Malfurion,0,Xul,32.0,0.4523809523809524
Malfurion,0,Dehaka,14.0,0.5
Malfurion,0,Tracer,28.0,0.5526315789473685
Malfurion,0,Chromie,41.0,0.5294117647058824
Malfurion,0,Medivh,11.0,0.42857142857142855
Malfurion,0,Guldan,54.0,0.46875
Malfurion,0,Auriel,1.0,0.45454545454545453
Malfurion,0,Alarak,22.0,0.46875
Malfurion,0,Zarya,10.0,0.5
Malfurion,0,Samuro,6.0,0.375
Malfurion,0,Varian,64.0,0.5135135135135135
Malfurion,0,Ragnaros,38.0,0.5416666666666666
Malfurion,0,Zuljin,76.0,0.5697674418604651
Malfurion,0,Valeera,18.0,0.42857142857142855
Malfurion,0,Lucio,1.0,0.45454545454545453
Malfurion,0,Probius,7.0,0.4117647058823529
Malfurion,0,Cassia,69.0,0.5443037974683544
Malfurion,0,Genji,9.0,0.42105263157894735
Malfurion,0,DVa,58.0,0.5588235294117647
Malfurion,0,Malthael,35.0,0.5333333333333333
Malfurion,0,Stukov,0.0,0.5
Malfurion,0,Garrosh,61.0,0.4507042253521127
Malfurion,0,KelThuzad,33.0,0.5116279069767442
Malfurion,0,Ana,0.0,0.5
Malfurion,0,Junkrat,11.0,0.47619047619047616
Malfurion,0,Alexstrasza,2.0,0.5
Malfurion,0,Hanzo,26.0,0.5
Malfurion,0,Blaze,29.0,0.5384615384615384
Malfurion,0,Maiev,14.0,0.5
Malfurion,0,Fenix,23.0,0.5757575757575758
Malfurion,0,Deckard,0.0,0.5
Malfurion,0,Yrel,6.0,0.5625
Malfurion,0,Whitemane,1.0,0.45454545454545453
Malfurion,0,Mephisto,17.0,0.5185185185185185
Malfurion,0,MalGanis,25.0,0.5714285714285714
Malfurion,0,Orphea,52.0,0.5161290322580645
Malfurion,0,Imperius,39.0,0.30612244897959184
Malfurion,0,Anduin,2.0,0.5833333333333334
Malfurion,0,Qhira,31.0,0.4146341463414634
Malfurion,0,Mei,69.0,0.569620253164557
Malfurion,0,Hogger,28.0,0.5
Malfurion,0,Deathwing,33.0,0.5581395348837209
Muradin,0,Abathur,102.0,0.5178571428571429
Muradin,0,Arthas,15.0,0.6
Muradin,0,Diablo,8.0,0.4444444444444444
Muradin,0,ETC,3.0,0.38461538461538464
Muradin,0,Falstad,141.0,0.4503311258278146
Muradin,0,Gazlowe,127.0,0.5474452554744526
Muradin,0,Illidan,65.0,0.5466666666666666
Muradin,0,Kerrigan,48.0,0.5172413793103449
Muradin,0,Malfurion,92.0,0.46078431372549017
Muradin,0,Nazeebo,118.0,0.4921875
Muradin,0,Nova,64.0,0.44594594594594594
Muradin,0,Raynor,260.0,0.5
Muradin,0,Hammer,24.0,0.5
Muradin,0,Sonya,213.0,0.42152466367713004
Muradin,0,Stitches,9.0,0.3157894736842105
Muradin,0,Tassadar,299.0,0.5598705501618123
Muradin,0,Tyrael,9.0,0.42105263157894735
Muradin,0,Tyrande,77.0,0.5862068965517241
Muradin,0,Uther,159.0,0.5325443786982249
Muradin,0,Valla,168.0,0.5056179775280899
Muradin,0,Zeratul,70.0,0.4875
Muradin,0,Tychus,285.0,0.5423728813559322
Muradin,0,Brightwing,378.0,0.48711340206185566
Muradin,0,LiLi,198.0,0.5144230769230769
Muradin,0,Murky,48.0,0.5
Muradin,0,Zagara,56.0,0.4393939393939394
Muradin,0,Rehgar,125.0,0.5037037037037037
Muradin,0,Chen,42.0,0.5384615384615384
Muradin,0,Anubarak,7.0,0.47058823529411764
Muradin,0,Azmodan,136.0,0.5547945205479452
Muradin,0,Jaina,154.0,0.5
Muradin,0,Thrall,111.0,0.4214876033057851
Muradin,0,Vikings,28.0,0.5263157894736842
Muradin,0,Sylvanas,151.0,0.42857142857142855
Muradin,0,Kaelthas,205.0,0.4511627906976744
Muradin,0,Johanna,8.0,0.5
Muradin,0,Butcher,85.0,0.4421052631578947
Muradin,0,Leoric,80.0,0.5333333333333333
Muradin,0,Kharazim,105.0,0.5391304347826087
Muradin,0,Rexxar,74.0,0.5833333333333334
Muradin,0,Morales,63.0,0.4520547945205479
Muradin,0,Artanis,193.0,0.49261083743842365
Muradin,0,Cho,4.0,0.5
Muradin,0,Gall,4.0,0.5
Muradin,0,Lunara,127.0,0.5182481751824818
Muradin,0,Greymane,127.0,0.48905109489051096
Muradin,0,LiMing,354.0,0.5054945054945055
Muradin,0,Xul,105.0,0.48695652173913045
Muradin,0,Dehaka,51.0,0.45901639344262296
Muradin,0,Tracer,58.0,0.5147058823529411
Muradin,0,Chromie,140.0,0.5
Muradin,0,Medivh,23.0,0.45454545454545453
Muradin,0,Guldan,169.0,0.5307262569832403
Muradin,0,Auriel,117.0,0.48031496062992124
Muradin,0,Alarak,60.0,0.5571428571428572
Muradin,0,Zarya,36.0,0.43478260869565216
Muradin,0,Samuro,36.0,0.6086956521739131
Muradin,0,Varian,133.0,0.5174825174825175
Muradin,0,Ragnaros,140.0,0.5733333333333334
Muradin,0,Zuljin,273.0,0.5441696113074205
Muradin,0,Valeera,62.0,0.4166666666666667
Muradin,0,Lucio,198.0,0.5
Muradin,0,Probius,8.0,0.4444444444444444
Muradin,0,Cassia,228.0,0.5084033613445378
Muradin,0,Genji,45.0,0.41818181818181815
Muradin,0,DVa,161.0,0.5029239766081871
Muradin,0,Malthael,101.0,0.5765765765765766
Muradin,0,Stukov,173.0,0.5573770491803278
Muradin,0,Garrosh,3.0,0.38461538461538464
Muradin,0,KelThuzad,60.0,0.42857142857142855
Muradin,0,Ana,101.0,0.4594594594594595
Muradin,0,Junkrat,58.0,0.36764705882352944
Muradin,0,Alexstrasza,72.0,0.5
Muradin,0,Hanzo,88.0,0.40816326530612246
Muradin,0,Blaze,13.0,0.34782608695652173
Muradin,0,Maiev,30.0,0.425
Muradin,0,Fenix,37.0,0.40425531914893614
Muradin,0,Deckard,105.0,0.45217391304347826
Muradin,0,Yrel,29.0,0.38461538461538464
Muradin,0,Whitemane,58.0,0.5147058823529411
Muradin,0,Mephisto,50.0,0.5833333333333334
Muradin,0,MalGanis,3.0,0.38461538461538464
Muradin,0,Orphea,138.0,0.46621621621621623
Muradin,0,Imperius,94.0,0.4326923076923077
Muradin,0,Anduin,235.0,0.4530612244897959
Muradin,0,Qhira,92.0,0.5392156862745098
Muradin,0,Mei,4.0,0.5
Muradin,0,Hogger,90.0,0.52
Muradin,0,Deathwing,96.0,0.5377358490566038
Nazeebo,0,Abathur,14.0,0.375
Nazeebo,0,Arthas,34.0,0.4318181818181818
Nazeebo,0,Diablo,127.0,0.39416058394160586
Nazeebo,0,ETC,71.0,0.3950617283950617
Nazeebo,0,Falstad,24.0,0.4411764705882353
Nazeebo,0,Gazlowe,43.0,0.5283018867924528
Nazeebo,0,Illidan,14.0,0.5
Nazeebo,0,Kerrigan,10.0,0.5
Nazeebo,0,Malfurion,48.0,0.4482758620689655
Nazeebo,0,Muradin,115.0,0.472
Nazeebo,0,Nova,21.0,0.45161290322580644
Nazeebo,0,Raynor,52.0,0.5483870967741935
Nazeebo,0,Hammer,9.0,0.3684210526315789
Nazeebo,0,Sonya,69.0,0.4430379746835443
Nazeebo,0,Stitches,52.0,0.5161290322580645
Nazeebo,0,Tassadar,46.0,0.4642857142857143
Nazeebo,0,Tyrael,18.0,0.35714285714285715
Nazeebo,0,Tyrande,32.0,0.5476190476190477
Nazeebo,0,Uther,46.0,0.4107142857142857
Nazeebo,0,Valla,61.0,0.38028169014084506
Nazeebo,0,Zeratul,15.0,0.6
Nazeebo,0,Tychus,77.0,0.5402298850574713
Nazeebo,0,Brightwing,130.0,0.5571428571428572
Nazeebo,0,LiLi,93.0,0.3786407766990291
Nazeebo,0,Murky,8.0,0.5555555555555556
Nazeebo,0,Zagara,10.0,0.35
Nazeebo,0,Rehgar,45.0,0.34545454545454546
Nazeebo,0,Chen,8.0,0.4444444444444444
Nazeebo,0,Anubarak,42.0,0.46153846153846156
Nazeebo,0,Azmodan,30.0,0.575
Nazeebo,0,Jaina,35.0,0.4888888888888889
Nazeebo,0,Thrall,35.0,0.37777777777777777
Nazeebo,0,Vikings,6.0,0.5625
Nazeebo,0,Sylvanas,32.0,0.38095238095238093
Nazeebo,0,Kaelthas,23.0,0.3939393939393939
Nazeebo,0,Johanna,87.0,0.422680412371134
Nazeebo,0,Butcher,23.0,0.45454545454545453
Nazeebo,0,Leoric,33.0,0.4186046511627907
Nazeebo,0,Kharazim,25.0,0.4857142857142857
Nazeebo,0,Rexxar,16.0,0.5769230769230769
Nazeebo,0,Morales,13.0,0.4782608695652174
Nazeebo,0,Artanis,71.0,0.48148148148148145
Nazeebo,0,Cho,1.0,0.45454545454545453
Nazeebo,0,Gall,1.0,0.45454545454545453
Nazeebo,0,Lunara,37.0,0.425531914893617
Nazeebo,0,Greymane,34.0,0.4318181818181818
Nazeebo,0,LiMing,53.0,0.47619047619047616
Nazeebo,0,Xul,31.0,0.3902439024390244
Nazeebo,0,Dehaka,22.0,0.46875
Nazeebo,0,Tracer,20.0,0.43333333333333335
Nazeebo,0,Chromie,28.0,0.5263157894736842
Nazeebo,0,Medivh,7.0,0.47058823529411764
Nazeebo,0,Guldan,26.0,0.4722222222222222
Nazeebo,0,Auriel,37.0,0.5106382978723404
Nazeebo,0,Alarak,15.0,0.48
Nazeebo,0,Zarya,13.0,0.391304347826087
Nazeebo,0,Samuro,7.0,0.47058823529411764
Nazeebo,0,Varian,82.0,0.5
Nazeebo,0,Ragnaros,48.0,0.4482758620689655
Nazeebo,0,Zuljin,58.0,0.4411764705882353
Nazeebo,0,Valeera,13.0,0.4782608695652174
Nazeebo,0,Lucio,77.0,0.41379310344827586
Nazeebo,0,Probius,1.0,0.45454545454545453
Nazeebo,0,Cassia,44.0,0.4074074074074074
Nazeebo,0,Genji,8.0,0.3333333333333333
Nazeebo,0,DVa,57.0,0.5074626865671642
Nazeebo,0,Malthael,30.0,0.575
Nazeebo,0,Stukov,38.0,0.5
Nazeebo,0,Garrosh,50.0,0.55
Nazeebo,0,KelThuzad,16.0,0.38461538461538464
Nazeebo,0,Ana,27.0,0.40540540540540543
Nazeebo,0,Junkrat,3.0,0.38461538461538464
Nazeebo,0,Alexstrasza,23.0,0.3939393939393939
Nazeebo,0,Hanzo,20.0,0.5
Nazeebo,0,Blaze,20.0,0.4
Nazeebo,0,Maiev,10.0,0.5
Nazeebo,0,Fenix,15.0,0.56
Nazeebo,0,Deckard,44.0,0.4444444444444444
Nazeebo,0,Yrel,8.0,0.4444444444444444
Nazeebo,0,Whitemane,17.0,0.48148148148148145
Nazeebo,0,Mephisto,8.0,0.6666666666666666
Nazeebo,0,MalGanis,23.0,0.5151515151515151
Nazeebo,0,Orphea,26.0,0.3611111111111111
Nazeebo,0,Imperius,37.0,0.425531914893617
Nazeebo,0,Anduin,87.0,0.4845360824742268
Nazeebo,0,Qhira,34.0,0.5
Nazeebo,0,Mei,72.0,0.47560975609756095
Nazeebo,0,Hogger,25.0,0.5714285714285714
Nazeebo,0,Deathwing,40.0,0.52
Nova,0,Abathur,8.0,0.4444444444444444
Nova,0,Arthas,13.0,0.4782608695652174
Nova,0,Diablo,58.0,0.4411764705882353
Nova,0,ETC,28.0,0.4473684210526316
Nova,0,Falstad,13.0,0.5217391304347826
Nova,0,Gazlowe,22.0,0.40625
Nova,0,Illidan,9.0,0.3684210526315789
Nova,0,Kerrigan,5.0,0.4666666666666667
Nova,0,Malfurion,19.0,0.4827586206896552
Nova,0,Muradin,57.0,0.417910447761194
Nova,0,Nazeebo,19.0,0.4827586206896552
Nova,0,Raynor,22.0,0.40625
Nova,0,Hammer,4.0,0.5
Nova,0,Sonya,38.0,0.4791666666666667
Nova,0,Stitches,23.0,0.45454545454545453
Nova,0,Tassadar,43.0,0.4716981132075472
Nova,0,Tyrael,10.0,0.5
Nova,0,Tyrande,10.0,0.5
Nova,0,Uther,38.0,0.4791666666666667
Nova,0,Valla,14.0,0.375
Nova,0,Zeratul,5.0,0.6
Nova,0,Tychus,19.0,0.41379310344827586
Nova,0,Brightwing,54.0,0.515625
Nova,0,LiLi,32.0,0.35714285714285715
Nova,0,Murky,6.0,0.5625
Nova,0,Zagara,4.0,0.42857142857142855
Nova,0,Rehgar,21.0,0.5161290322580645
Nova,0,Chen,6.0,0.5625
Nova,0,Anubarak,23.0,0.45454545454545453
Nova,0,Azmodan,20.0,0.43333333333333335
Nova,0,Jaina,16.0,0.2692307692307692
Nova,0,Thrall,23.0,0.3939393939393939
Nova,0,Vikings,5.0,0.5333333333333333
Nova,0,Sylvanas,12.0,0.36363636363636365
Nova,0,Kaelthas,31.0,0.4146341463414634
Nova,0,Johanna,27.0,0.4594594594594595
Nova,0,Butcher,14.0,0.375
Nova,0,Leoric,19.0,0.5862068965517241
Nova,0,Kharazim,24.0,0.35294117647058826
Nova,0,Rexxar,8.0,0.5
Nova,0,Morales,8.0,0.4444444444444444
Nova,0,Artanis,28.0,0.5
Nova,0,Cho,0.0,0.5
Nova,0,Gall,0.0,0.5
Nova,0,Lunara,8.0,0.4444444444444444
Nova,0,Greymane,7.0,0.47058823529411764
Nova,0,LiMing,33.0,0.4883720930232558
Nova,0,Xul,17.0,0.4444444444444444
Nova,0,Dehaka,7.0,0.47058823529411764
Nova,0,Tracer,9.0,0.42105263157894735
Nova,0,Chromie,16.0,0.4230769230769231
Nova,0,Medivh,6.0,0.3125
Nova,0,Guldan,30.0,0.5
Nova,0,Auriel,12.0,0.5
Nova,0,Alarak,5.0,0.5333333333333333
Nova,0,Zarya,6.0,0.5
Nova,0,Samuro,8.0,0.5555555555555556
Nova,0,Varian,39.0,0.46938775510204084
Nova,0,Ragnaros,27.0,0.5945945945945946
Nova,0,Zuljin,28.0,0.5
Nova,0,Valeera,4.0,0.42857142857142855
Nova,0,Lucio,35.0,0.4222222222222222
Nova,0,Probius,1.0,0.45454545454545453
Nova,0,Cassia,14.0,0.5
Nova,0,Genji,3.0,0.38461538461538464
Nova,0,DVa,18.0,0.5357142857142857
Nova,0,Malthael,12.0,0.5909090909090909
Nova,0,Stukov,23.0,0.45454545454545453
Nova,0,Garrosh,22.0,0.5
Nova,0,KelThuzad,6.0,0.5
Nova,0,Ana,11.0,0.42857142857142855
Nova,0,Junkrat,8.0,0.5
Nova,0,Alexstrasza,12.0,0.5909090909090909
Nova,0,Hanzo,9.0,0.3684210526315789
Nova,0,Blaze,9.0,0.3684210526315789
Nova,0,Maiev,2.0,0.4166666666666667
Nova,0,Fenix,1.0,0.5454545454545454
Nova,0,Deckard,22.0,0.40625
Nova,0,Yrel,4.0,0.42857142857142855
Nova,0,Whitemane,7.0,0.4117647058823529
Nova,0,Mephisto,0.0,0.5
Nova,0,MalGanis,13.0,0.5652173913043478
Nova,0,Orphea,17.0,0.4444444444444444
Nova,0,Imperius,15.0,0.36
Nova,0,Anduin,32.0,0.47619047619047616
Nova,0,Qhira,10.0,0.45
Nova,0,Mei,40.0,0.48
Nova,0,Hogger,9.0,0.42105263157894735
Nova,0,Deathwing,13.0,0.4782608695652174
Raynor,0,Abathur,30.0,0.4
Raynor,0,Arthas,56.0,0.5757575757575758
Raynor,0,Diablo,208.0,0.47706422018348627
Raynor,0,ETC,139.0,0.436241610738255
Raynor,0,Falstad,20.0,0.5
Raynor,0,Gazlowe,86.0,0.59375
Raynor,0,Illidan,30.0,0.725
Raynor,0,Kerrigan,21.0,0.45161290322580644
Raynor,0,Malfurion,76.0,0.47674418604651164
Raynor,0,Muradin,254.0,0.48484848484848486
Raynor,0,Nazeebo,47.0,0.543859649122807
Raynor,0,Nova,23.0,0.45454545454545453
Raynor,0,Hammer,13.0,0.5217391304347826
Raynor,0,Sonya,143.0,0.47058823529411764
Raynor,0,Stitches,86.0,0.5104166666666666
Raynor,0,Tassadar,180.0,0.5263157894736842
Raynor,0,Tyrael,22.0,0.5
Raynor,0,Tyrande,40.0,0.58
Raynor,0,Uther,108.0,0.5254237288135594
Raynor,0,Valla,19.0,0.4827586206896552
Raynor,0,Zeratul,23.0,0.5151515151515151
Raynor,0,Tychus,43.0,0.5849056603773585
Raynor,0,Brightwing,244.0,0.5078740157480315
Raynor,0,LiLi,130.0,0.4357142857142857
Raynor,0,Murky,23.0,0.45454545454545453
Raynor,0,Zagara,31.0,0.5121951219512195
Raynor,0,Rehgar,77.0,0.5632183908045977
Raynor,0,Chen,24.0,0.4411764705882353
Raynor,0,Anubarak,100.0,0.6
Raynor,0,Azmodan,71.0,0.4444444444444444
Raynor,0,Jaina,99.0,0.5229357798165137
Raynor,0,Thrall,67.0,0.4935064935064935
Raynor,0,Vikings,20.0,0.6
Raynor,0,Sylvanas,42.0,0.4423076923076923
Raynor,0,Kaelthas,129.0,0.48201438848920863
Raynor,0,Johanna,168.0,0.43820224719101125
Raynor,0,Butcher,39.0,0.40816326530612246
Raynor,0,Leoric,61.0,0.5633802816901409
Raynor,0,Kharazim,70.0,0.5875
Raynor,0,Rexxar,51.0,0.639344262295082
Raynor,0,Morales,59.0,0.4492753623188406
Raynor,0,Artanis,152.0,0.46296296296296297
Raynor,0,Cho,9.0,0.3684210526315789
Raynor,0,Gall,9.0,0.3684210526315789
Raynor,0,Lunara,32.0,0.47619047619047616
Raynor,0,Greymane,22.0,0.34375
Raynor,0,LiMing,187.0,0.4467005076142132
Raynor,0,Xul,64.0,0.47297297297297297
Raynor,0,Dehaka,34.0,0.4772727272727273
Raynor,0,Tracer,19.0,0.5862068965517241
Raynor,0,Chromie,76.0,0.46511627906976744
Raynor,0,Medivh,10.0,0.5
Raynor,0,Guldan,89.0,0.4444444444444444
Raynor,0,Auriel,81.0,0.46153846153846156
Raynor,0,Alarak,41.0,0.43137254901960786
Raynor,0,Zarya,18.0,0.35714285714285715
Raynor,0,Samuro,22.0,0.5625
Raynor,0,Varian,154.0,0.5365853658536586
Raynor,0,Ragnaros,94.0,0.5288461538461539
Raynor,0,Zuljin,30.0,0.5
Raynor,0,Valeera,29.0,0.48717948717948717
Raynor,0,Lucio,148.0,0.5126582278481012
Raynor,0,Probius,3.0,0.38461538461538464
Raynor,0,Cassia,52.0,0.6290322580645161
Raynor,0,Genji,15.0,0.36
Raynor,0,DVa,104.0,0.5350877192982456
Raynor,0,Malthael,67.0,0.5584415584415584
Raynor,0,Stukov,128.0,0.5579710144927537
Raynor,0,Garrosh,106.0,0.5344827586206896
Raynor,0,KelThuzad,52.0,0.5806451612903226
Raynor,0,Ana,72.0,0.4634146341463415
Raynor,0,Junkrat,20.0,0.5333333333333333
Raynor,0,Alexstrasza,43.0,0.4528301886792453
Raynor,0,Hanzo,26.0,0.5555555555555556
